fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231128 010351	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	86	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.164018080688055	0.908642872364752	272	46616	12589	154766995.002499	44
20231128 011251	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	285	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.141089846545388	0.328142074839718	1024	49985	12565	155324700.149925	45
20231128 013109	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	522	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0961432447805466	0.82695753650244	472	3578	12998	148427713.143428	46
20231128 014223	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	175	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0270533398923811	0.400610622257532	373	15195	12532	159642636.681659	47
20231128 015012	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	51	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.076884280399152	0.423761138507935	1024	19062	14970	155653098.450775	48
20231128 020146	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	455	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.109682075166364	0.61413579179821	1024	49996	12707	157546152.423788	49
20231128 020805	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	47	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.112393253773679	0.801548851667023	847	49993	11839	152162162.418791	50
20231128 021341	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	17	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.236057779190196	0.618906917366734	1024	49988	13457	148432544.227886	51
20231128 021944	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	48	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.299835211197146	0.999719848408403	93	48872	12225	150922291.354323	52
20231128 023734	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	785	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0882167050726078	0.480555979040495	956	49979	11723	156626616.191904	53
20231128 024711	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	315	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.103723490838003	0.999392740405272	144	49934	12103	157746966.016991	54
20231128 025532	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	99	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0557492001065827	0.623999207420303	964	23941	12671	154224899.050475	55
20231128 030256	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	154	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.226286783488452	0.999741711226769	501	49922	12226	153590893.553223	56
20231128 031549	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	287	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0229881497706148	0.814696354105588	637	20922	14200	155730374.812594	57
20231128 032220	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	453	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.108473014483377	0.0115941628714219	1024	46557	13199	140775775.612194	58
20231128 032953	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	124	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.120057064506089	0.999884218333024	251	33668	12970	155473428.285857	59
20231128 033707	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	27	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.133733798786937	0.502289460567473	1024	37451	13729	146425975.512244	60
20231128 034628	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	152	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0496114667726994	0.387081412212764	371	16274	11396	158895186.406797	61
20231128 035428	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	156	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0823267281026491	0.348515306393182	1023	49979	12731	151668027.486257	62
20231128 040327	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	271	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.100632594602028	0.902132579468629	274	48966	12179	158773646.676662	63
20231128 042126	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	598	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0369357935196141	0.482376024663119	381	16829	12377	155480260.369815	64
20231128 043143	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	175	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0280139517471337	0.348239359743769	336	17346	13597	155356912.043978	65
20231128 043857	551	2951478	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	79	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0915738434568419	0.941630557778373	114	36961	13188	156494714.642679	66
