fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	min_gain_to_split	min_sum_hessian_in_leaf	lambda_l1	lambda_l2	max_bin	num_iterations	bagging_fraction	pos_bagging_fraction	neg_bagging_fraction	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	feature_fraction	num_leaves	min_data_in_leaf	estimulos	ganancia	iteracion_bayesiana
20231127 232522	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	15	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0590626986367538	0.631380361250642	157	5716	11691	142936673.163418	100
20231127 232808	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	136	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.279694067718211	0.819771161959963	596	49443	11818	145828722.638681	101
20231127 233201	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	234	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.204642305187611	0.390502331695616	685	39835	12728	147338882.558721	102
20231127 233542	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	80	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.149779426407749	0.442986197163078	645	8240	13047	148993138.930535	103
20231127 234022	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	639	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.268796435014088	0.117941903412369	534	21691	12107	141840265.367316	104
20231127 234446	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	168	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0200449235632792	0.638425452937953	891	33161	14772	145399998.001	105
20231127 234836	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	189	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.168621294625958	0.487318847496982	89	32968	13928	147629517.241379	106
20231127 235145	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	47	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0646319272740746	0.727275650676348	968	17760	13433	144480444.277861	107
20231127 235455	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	151	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.156040834406385	0.625714299772269	849	47600	12677	153103618.690655	108
20231127 235709	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	21	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.182972720349619	0.888351811826214	484	47522	13285	142496614.192904	109
20231128 000032	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	211	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.185014839591153	0.703713937832808	963	35124	13072	153006524.737631	110
20231128 000528	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	490	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0473318044483604	0.68475066209665	582	45919	11691	149587127.936032	111
20231128 001228	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	555	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.154252981297565	0.54443918193242	741	17347	11421	145288162.418791	112
20231128 001530	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	166	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.241939260496154	0.88777026197187	751	40695	13386	142609464.267866	113
20231128 001903	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	248	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.214538705739158	0.676276064420666	815	37090	12009	151106215.392304	114
20231128 002156	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	74	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.259095834836292	0.300674426364403	120	23316	11738	140142105.947026	115
20231128 002802	191	3328776	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	0	0.001	0	0	31	560	1	1	1	FALSE	1	0.1	50	0.5	TRUE	2	0.0912378469092846	0.494078861588045	404	43041	11804	150770260.869565	116
